clinical.csv.gz	https://byu.box.com/shared/static/p209joz3yp0hkq9tezlezmixnky3tsnl.gz
cnv.tsv.gz	https://byu.box.com/shared/static/wgcw79oqcxreiiu4bhq2vi1uw9g6zur8.gz
definitions.txt	https://byu.box.com/shared/static/dlcnf7dq36w7ehndhc9igmgxmv41c90u.txt
phosphoproteomics.txt.gz	https://byu.box.com/shared/static/r9ebiycda8xgcluyeuea81r0gb6lq4xu.gz
proteomics.txt.gz	https://byu.box.com/shared/static/34asnvidupmetsg19f9oozuloec5j0vz.gz
somatic_38.maf.gz	https://byu.box.com/shared/static/p04pj96tq18lk47ebr5kellch7q4iwxb.gz
transcriptomics.tsv.gz	https://byu.box.com/shared/static/l9oca2ann4o69tbz2mesyzm0qrbg78wg.gz
treatment.csv.gz	https://byu.box.com/shared/static/cnlbu85rtlff64by47t0u6e15fokcjmk.gz
server_checksums.tsv	https://byu.box.com/shared/static/s908my60u63pbfbgsuev4mg9pbned8h5.tsv
